"Train_size","N_trade","Win_ratio","Mean_gain","Mean_loss","Payoff_ratio","Profit_factor","Cum_Profit","Buy_hold","Model","Symbol"
2367,300,0.32,25541.5817708333,20508.6762254902,1.24540372523351,0.586072341286356,-1731778.1,-761500,"xgb","051900.KS"
2367,301,0.318936877076412,27016.16875,19964.5329268293,1.35320815413089,0.633697477056417,-1499177.05,-761500,"lr","051900.KS"
2367,280,0.335714285714286,24194.4159574468,20382.2400537634,1.18703419710629,0.599899002838664,-1516821.55,-761500,"nn","051900.KS"
2367,323,0.284829721362229,809.651760869564,696.358506493508,1.16269386145154,0.463064221876804,-86370.8530000003,-27000,"xgb","006360.KS"
2367,312,0.301282051282051,794.428308510638,703.412486238533,1.12939182066387,0.486985463955981,-78667.6610000003,-27000,"lr","006360.KS"
2367,317,0.274447949526814,817.067586206896,679.270230434784,1.20286087862839,0.454995201915958,-85147.2730000003,-27000,"nn","006360.KS"
2367,298,0.375838926174497,969.704107142857,651.893336046708,1.48751958874661,0.895710720105488,-12645.3005046877,-6250,"xgb","042660.KS"
2367,288,0.350694444444444,1005.28589108911,656.513399128928,1.53124961717908,0.827038563289237,-21234.1306371095,-6250,"lr","042660.KS"
2367,273,0.399267399267399,1122.17426605505,806.378879476706,1.39162159949337,0.924919233809618,-9929.14123417985,-6250,"nn","042660.KS"
2367,319,0.285266457680251,464.399934065933,417.533710526316,1.11224536452527,0.443922491981579,-52937.2920000002,-15800,"xgb","035250.KS"
2367,307,0.283387622149837,535.065218390803,443.58470909091,1.20623007832568,0.477009167337884,-51037.9620000003,-15800,"lr","035250.KS"
2367,291,0.292096219931271,415.576670588234,396.658674757282,1.04769338737525,0.43230066954804,-46387.6700000002,-15800,"nn","035250.KS"
2367,327,0.302752293577982,148.678116161616,114.737322368421,1.29581301962243,0.562655653257108,-11440.976,-935,"xgb","047040.KS"
2367,310,0.319354838709677,150.348858585858,111.547815165877,1.34784225367644,0.63239991997141,-8652.05200000003,-935,"lr","047040.KS"
2367,261,0.344827586206897,137.254888888889,116.233757309942,1.1808522073574,0.621501161767052,-7523.03250000003,-935,"nn","047040.KS"
2367,284,0.285211267605634,192.53512345679,180.738389162562,1.06526966600116,0.425058339635931,-21094.5480000001,-7300,"xgb","032640.KS"
2367,297,0.262626262626263,209.138692307692,187.341232876713,1.116351638645,0.397604693216026,-24714.9120000001,-7300,"lr","032640.KS"
2367,254,0.275590551181102,209.931942857142,177.003320652174,1.18603392345207,0.451208557835026,-17873.3750000001,-7300,"nn","032640.KS"
2367,302,0.327814569536424,691.352287979403,491.837202083494,1.40565269371803,0.685515353094014,-31399.0755129885,-10450,"xgb","003490.KS"
2367,104,0.365384615384615,831.25685100997,574.805677929688,1.446152818121,0.832633440736333,-6349.41440498054,-10450,"lr","003490.KS"
2367,262,0.347328244274809,629.725841146548,514.12066221674,1.22486001327267,0.651826088934576,-30609.5816947267,-10450,"nn","003490.KS"
2367,305,0.347540983606557,2162.64938679245,1366.76763819096,1.58230947701902,0.842838213889527,-42745.9250000006,20800,"xgb","010620.KS"
2367,296,0.331081081081081,2176.66285714286,1367.77992424243,1.59138383197754,0.787654623908073,-57507.4650000006,20800,"lr","010620.KS"
2367,218,0.353211009174312,1964.73681818182,1245.96790780142,1.5768759418922,0.861130833515598,-24396.7400000003,20800,"nn","010620.KS"
2367,320,0.340625,14112.8541284404,11813.7691943128,1.19461061887296,0.61712112538935,-954404.200000002,249500,"xgb","006400.KS"
2367,253,0.387351778656126,12958.8586734694,11689.3941935484,1.10859968095024,0.7009210886008,-541887.950000001,249500,"lr","006400.KS"
2367,179,0.418994413407821,12528.8746666667,13862.9048076923,0.903769797201131,0.651757065289277,-502076.500000001,249500,"nn","006400.KS"
2367,291,0.29553264604811,740.20180232558,618.100585365855,1.19754263278598,0.502383738632166,-63053.2650000004,-8650,"xgb","078930.KS"
2367,295,0.325423728813559,824.888958333332,663.343994974876,1.24353120640607,0.599894451331573,-52816.1150000004,-8650,"lr","078930.KS"
2367,281,0.323843416370107,864.587582417581,659.653500000001,1.31066928685678,0.627741605810353,-46656.6950000004,-8650,"nn","078930.KS"
2367,326,0.273006134969325,3754.73370786517,2928.66143459916,1.28206479025087,0.481450490853701,-359921.46,34200,"xgb","009150.KS"
2367,310,0.283870967741935,3439.95886363636,2919.60873873874,1.17822597870508,0.467044532099312,-345436.76,34200,"lr","009150.KS"
2367,301,0.282392026578073,3774.54388235294,2966.11884259259,1.27255315200173,0.500773231111794,-319845.44,34200,"nn","009150.KS"
2367,300,0.32,2096.83588541667,1397.77583333334,1.50012314951551,0.705940305654356,-83850.0250000005,36500,"xgb","006260.KS"
2367,299,0.317725752508361,2165.47968421052,1446.87269607843,1.49666220814021,0.69697504790843,-89441.4600000006,36500,"lr","006260.KS"
2367,280,0.325,2568.56406593406,1465.62912698413,1.75253344699793,0.843812400406411,-43264.5750000006,36500,"nn","006260.KS"
2367,298,0.325503355704698,715.393722813305,603.628756607102,1.18515513878831,0.57194053961426,-51936.1889651368,-16726.88671875,"xgb","042670.KS"
2367,255,0.329411764705882,619.76754094122,422.958793811678,1.46531423393734,0.71980348333764,-20265.4803027345,-16726.88671875,"lr","042670.KS"
2367,252,0.361111111111111,452.756450121265,474.39485004155,0.954387363356939,0.539436335810444,-35176.7338956544,-16726.88671875,"nn","042670.KS"
2367,299,0.307692307692308,226.696989130434,200.42025120773,1.13110819772134,0.50271475454282,-20630.8690000001,-10310,"xgb","012630.KS"
2367,283,0.328621908127208,201.673860215054,175.421763157895,1.14965131226922,0.562724063373879,-14574.4660000001,-10310,"lr","012630.KS"
2367,263,0.32319391634981,204.848564705882,174.298061797753,1.17527735301829,0.561227949475027,-13612.9270000001,-10310,"nn","012630.KS"
